"decade","app.timing","app.mthd","crop.status","incorp.timing","man.trt","man.source","id","incorp","man.descrip.d.x","man.type.d","app.mthd.d.x","crop.status.d","app.timing.d.x","incorp.timing.d","notes.inputs","man.dm","man.ph","man.tn","man.tan","man.descrip.d.y","man.source.d","man.source.pig","t.incorp","incorp.deep","incorp.shallow","crop","crop.hght","crop.notes","grass.hght","cereal.hght","app.mthd.d.y","app.timing.d.y","bsth.cereal.hght","month.start","month.end","app.timing.d","date.notes","air.temp","wind.2m","app.mthd.bc","app.mthd.os","app.rate","tan.app","app.rate.nos","ct","rain.rate","rain.cum","id1","emis","EF","emis.def","EF.def","man.trt.nm","incorp.nm","EFp"
1980,"March","Open slot injection","-","None","None","Cattle","0001-1980","None","Ikke behandlet gylle","Kvæg","Nedfælder","-","Marts",NA,NA,7.3,7.4,4,2.2,"Ikke behandlet gylle","Kvæg",0,NA,FALSE,FALSE,"None",0,NA,NA,0,NA,NA,0,3,3,"Marts",NA,2.4,3.8,0,1,30,66,0,168,0.074,12.21,1,6.79,0.103,5.97,0.0904,"No treatment","No incorp.",10.3
1980,"April","Open slot injection","-","None","None","Cattle","0002-1980","None","Ikke behandlet gylle","Kvæg","Nedfælder","-","April",NA,NA,7.3,7.4,4,2.2,"Ikke behandlet gylle","Kvæg",0,NA,FALSE,FALSE,"None",0,NA,NA,0,NA,NA,0,4,4,"April",NA,5.9,3.3,0,1,30,66,0,168,0.074,12.21,2,7.63,0.116,7.05,0.107,"No treatment","No incorp.",11.6
1980,"March","Open slot injection","+","None","None","Cattle","0003-1980","None","Ikke behandlet gylle","Kvæg","Nedfælder","+","Marts",NA,NA,7.3,7.4,4,2.2,"Ikke behandlet gylle","Kvæg",0,NA,FALSE,FALSE,"Grass",10,NA,10,0,"Nedfælder","Marts",0,3,3,"Marts",NA,2.4,3.8,0,1,30,66,0,168,0.074,12.21,3,6.79,0.103,5.97,0.0904,"No treatment","No incorp.",10.3
1980,"April","Open slot injection","+","None","None","Cattle","0004-1980","None","Ikke behandlet gylle","Kvæg","Nedfælder","+","April",NA,NA,7.3,7.4,4,2.2,"Ikke behandlet gylle","Kvæg",0,NA,FALSE,FALSE,"Grass",10,NA,10,0,"Nedfælder","April",0,4,4,"April",NA,5.9,3.3,0,1,30,66,0,168,0.074,12.21,4,7.63,0.116,7.05,0.107,"No treatment","No incorp.",11.6
1980,"Summer, grass","Open slot injection","+","None","None","Cattle","0005-1980","None","Ikke behandlet gylle","Kvæg","Nedfælder","+","Sommer, græsnedfældning",NA,NA,7.3,7.4,4,2.2,"Ikke behandlet gylle","Kvæg",0,NA,FALSE,FALSE,"Grass",10,NA,10,0,"Nedfælder","Sommer, græsnedfældning",0,5,8,"Sommer, græsnedfældning",NA,13.8,2.875,0,1,30,66,0,168,0.074,12.21,5,10.6,0.161,10.5,0.158,"No treatment","No incorp.",16.1
1980,"Summer, before winter rapeseed","Open slot injection","-","None","None","Cattle","0006-1980","None","Ikke behandlet gylle","Kvæg","Nedfælder","-","Sommer, før vinterraps",NA,NA,7.3,7.4,4,2.2,"Ikke behandlet gylle","Kvæg",0,NA,FALSE,FALSE,"None",0,NA,NA,0,NA,NA,0,7,8,"Sommer, før vinterraps",NA,15.1,2.95,0,1,30,66,0,168,0.074,12.21,6,11.3,0.172,11.2,0.169,"No treatment","No incorp.",17.2
1980,"Autumn","Open slot injection","+","None","None","Cattle","0007-1980","None","Ikke behandlet gylle","Kvæg","Nedfælder","+","Efterår",NA,NA,7.3,7.4,4,2.2,"Ikke behandlet gylle","Kvæg",0,NA,FALSE,FALSE,"Grass",10,NA,10,0,"Nedfælder","Efterår",0,9,9,"Efterår","Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",12.7,3,0,1,30,66,0,168,0.074,12.21,7,10.2,0.155,9.94,0.151,"No treatment","No incorp.",15.5
1980,"Autumn","Open slot injection","-","None","None","Cattle","0008-1980","None","Ikke behandlet gylle","Kvæg","Nedfælder","-","Efterår",NA,NA,7.3,7.4,4,2.2,"Ikke behandlet gylle","Kvæg",0,NA,FALSE,FALSE,"None",0,NA,NA,0,NA,NA,0,9,9,"Efterår","Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",12.7,3,0,1,30,66,0,168,0.074,12.21,8,10.2,0.155,9.94,0.151,"No treatment","No incorp.",15.5
1980,"March","Trailing hose","-","24.0","None","Cattle","0009-1980","Shallow","Ikke behandlet gylle","Kvæg","Slæbeslanger","-","Marts","24.0",NA,7.3,7.4,4,2.2,"Ikke behandlet gylle","Kvæg",0,24,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,3,3,"Marts",NA,2.4,3.8,0,0,30,66,30,168,0.074,12.21,9,6.5,0.0985,8.95,0.136,"No treatment","Shallow incorp.",9.85
1980,"March","Trailing hose","-","12.0","None","Cattle","0010-1980","Shallow","Ikke behandlet gylle","Kvæg","Slæbeslanger","-","Marts","12.0",NA,7.3,7.4,4,2.2,"Ikke behandlet gylle","Kvæg",0,12,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,3,3,"Marts",NA,2.4,3.8,0,0,30,66,30,168,0.074,12.21,10,5.53,0.0838,8.64,0.131,"No treatment","Shallow incorp.",8.38
1980,"March","Trailing hose","-","6.0","None","Cattle","0011-1980","Shallow","Ikke behandlet gylle","Kvæg","Slæbeslanger","-","Marts","6.0",NA,7.3,7.4,4,2.2,"Ikke behandlet gylle","Kvæg",0,6,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,3,3,"Marts",NA,2.4,3.8,0,0,30,66,30,168,0.074,12.21,11,4.83,0.0731,8.16,0.124,"No treatment","Shallow incorp.",7.31
1980,"March","Trailing hose","-","4.0","None","Cattle","0012-1980","Shallow","Ikke behandlet gylle","Kvæg","Slæbeslanger","-","Marts","4.0",NA,7.3,7.4,4,2.2,"Ikke behandlet gylle","Kvæg",0,4,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,3,3,"Marts",NA,2.4,3.8,0,0,30,66,30,168,0.074,12.21,12,4.54,0.0687,7.89,0.12,"No treatment","Shallow incorp.",6.87
1980,"April","Trailing hose","-","24.0","None","Cattle","0013-1980","Shallow","Ikke behandlet gylle","Kvæg","Slæbeslanger","-","April","24.0",NA,7.3,7.4,4,2.2,"Ikke behandlet gylle","Kvæg",0,24,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,4,4,"April",NA,5.9,3.3,0,0,30,66,30,168,0.074,12.21,13,8.17,0.124,10.8,0.163,"No treatment","Shallow incorp.",12.4
1980,"April","Trailing hose","-","12.0","None","Cattle","0014-1980","Shallow","Ikke behandlet gylle","Kvæg","Slæbeslanger","-","April","12.0",NA,7.3,7.4,4,2.2,"Ikke behandlet gylle","Kvæg",0,12,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,4,4,"April",NA,5.9,3.3,0,0,30,66,30,168,0.074,12.21,14,6.97,0.106,10.4,0.157,"No treatment","Shallow incorp.",10.6
1980,"April","Trailing hose","-","6.0","None","Cattle","0015-1980","Shallow","Ikke behandlet gylle","Kvæg","Slæbeslanger","-","April","6.0",NA,7.3,7.4,4,2.2,"Ikke behandlet gylle","Kvæg",0,6,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,4,4,"April",NA,5.9,3.3,0,0,30,66,30,168,0.074,12.21,15,6,0.091,9.73,0.147,"No treatment","Shallow incorp.",9.1
1980,"April","Trailing hose","-","4.0","None","Cattle","0016-1980","Shallow","Ikke behandlet gylle","Kvæg","Slæbeslanger","-","April","4.0",NA,7.3,7.4,4,2.2,"Ikke behandlet gylle","Kvæg",0,4,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,4,4,"April",NA,5.9,3.3,0,0,30,66,30,168,0.074,12.21,16,5.58,0.0846,9.36,0.142,"No treatment","Shallow incorp.",8.46
1980,"March","Trailing hose","+","None","None","Cattle","0017-1980","None","Ikke behandlet gylle","Kvæg","Slæbeslanger","+","Marts",NA,NA,7.3,7.4,4,2.2,"Ikke behandlet gylle","Kvæg",0,NA,FALSE,FALSE,"Winter cereal",15,NA,0,15,"Slæbeslanger","Marts",15,3,3,"Marts",NA,2.4,3.8,0,0,30,66,30,168,0.074,12.21,17,12,0.181,9.03,0.137,"No treatment","No incorp.",18.1
1980,"April","Trailing hose","+","None","None","Cattle","0018-1980","None","Ikke behandlet gylle","Kvæg","Slæbeslanger","+","April",NA,NA,7.3,7.4,4,2.2,"Ikke behandlet gylle","Kvæg",0,NA,FALSE,FALSE,"Winter cereal",25,NA,0,25,"Slæbeslanger","April",25,4,4,"April",NA,5.9,3.3,0,0,30,66,30,168,0.074,12.21,18,13.1,0.198,10.9,0.165,"No treatment","No incorp.",19.8
1980,"May","Trailing hose","+","None","None","Cattle","0019-1980","None","Ikke behandlet gylle","Kvæg","Slæbeslanger","+","Maj",NA,NA,7.3,7.4,4,2.2,"Ikke behandlet gylle","Kvæg",0,NA,FALSE,FALSE,"Spring cereal",15,NA,0,15,"Slæbeslanger","Maj",15,5,5,"Maj",NA,11.1,3.2,0,0,30,66,30,168,0.074,12.21,19,17.8,0.27,14.6,0.221,"No treatment","No incorp.",27
1980,"Summer","Trailing hose","+","None","None","Cattle","0020-1980","None","Ikke behandlet gylle","Kvæg","Slæbeslanger","+","Sommer",NA,NA,7.3,7.4,4,2.2,"Ikke behandlet gylle","Kvæg",0,NA,FALSE,FALSE,"Grass",10,"not relevant - except field acidification to grass",10,0,"Slæbeslanger","Sommer",0,6,8,"Sommer",NA,14.7,2.76666666666667,0,0,30,66,30,168,0.074,12.21,20,23.1,0.35,17.5,0.265,"No treatment","No incorp.",35
1980,"Summer","Trailing hose","-","24.0","None","Cattle","0021-1980","Shallow","Ikke behandlet gylle","Kvæg","Slæbeslanger","-","Sommer","24.0",NA,7.3,7.4,4,2.2,"Ikke behandlet gylle","Kvæg",0,24,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,6,8,"Sommer",NA,14.7,2.76666666666667,0,0,30,66,30,168,0.074,12.21,21,16.6,0.251,17.4,0.264,"No treatment","Shallow incorp.",25.1
1980,"Summer","Trailing hose","-","12.0","None","Cattle","0022-1980","Shallow","Ikke behandlet gylle","Kvæg","Slæbeslanger","-","Sommer","12.0",NA,7.3,7.4,4,2.2,"Ikke behandlet gylle","Kvæg",0,12,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,6,8,"Sommer",NA,14.7,2.76666666666667,0,0,30,66,30,168,0.074,12.21,22,14.9,0.225,16.8,0.255,"No treatment","Shallow incorp.",22.5
1980,"Summer","Trailing hose","-","6.0","None","Cattle","0023-1980","Shallow","Ikke behandlet gylle","Kvæg","Slæbeslanger","-","Sommer","6.0",NA,7.3,7.4,4,2.2,"Ikke behandlet gylle","Kvæg",0,6,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,6,8,"Sommer",NA,14.7,2.76666666666667,0,0,30,66,30,168,0.074,12.21,23,12.6,0.192,15.6,0.237,"No treatment","Shallow incorp.",19.2
1980,"Summer","Trailing hose","-","4.0","None","Cattle","0024-1980","Shallow","Ikke behandlet gylle","Kvæg","Slæbeslanger","-","Sommer","4.0",NA,7.3,7.4,4,2.2,"Ikke behandlet gylle","Kvæg",0,4,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,6,8,"Sommer",NA,14.7,2.76666666666667,0,0,30,66,30,168,0.074,12.21,24,11.4,0.173,14.9,0.225,"No treatment","Shallow incorp.",17.3
1980,"Autumn","Trailing hose","+","None","None","Cattle","0025-1980","None","Ikke behandlet gylle","Kvæg","Slæbeslanger","+","Efterår",NA,NA,7.3,7.4,4,2.2,"Ikke behandlet gylle","Kvæg",0,NA,FALSE,FALSE,"Grass",15,"grass seeds crops",10,0,"Slæbeslanger","Efterår",0,9,9,"Efterår","Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",12.7,3,0,0,30,66,30,168,0.074,12.21,25,21.1,0.32,15.8,0.24,"No treatment","No incorp.",32
1980,"Autumn","Trailing hose","-","24.0","None","Cattle","0026-1980","Shallow","Ikke behandlet gylle","Kvæg","Slæbeslanger","-","Efterår","24.0",NA,7.3,7.4,4,2.2,"Ikke behandlet gylle","Kvæg",0,24,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,9,9,"Efterår","Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",12.7,3,0,0,30,66,30,168,0.074,12.21,26,14.5,0.22,15.7,0.239,"No treatment","Shallow incorp.",22
1980,"Autumn","Trailing hose","-","12.0","None","Cattle","0027-1980","Shallow","Ikke behandlet gylle","Kvæg","Slæbeslanger","-","Efterår","12.0",NA,7.3,7.4,4,2.2,"Ikke behandlet gylle","Kvæg",0,12,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,9,9,"Efterår","Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",12.7,3,0,0,30,66,30,168,0.074,12.21,27,12.8,0.194,15.2,0.23,"No treatment","Shallow incorp.",19.4
1980,"Autumn","Trailing hose","-","6.0","None","Cattle","0028-1980","Shallow","Ikke behandlet gylle","Kvæg","Slæbeslanger","-","Efterår","6.0",NA,7.3,7.4,4,2.2,"Ikke behandlet gylle","Kvæg",0,6,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,9,9,"Efterår","Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",12.7,3,0,0,30,66,30,168,0.074,12.21,28,10.8,0.164,14.1,0.214,"No treatment","Shallow incorp.",16.4
1980,"Autumn","Trailing hose","-","4.0","None","Cattle","0029-1980","Shallow","Ikke behandlet gylle","Kvæg","Slæbeslanger","-","Efterår","4.0",NA,7.3,7.4,4,2.2,"Ikke behandlet gylle","Kvæg",0,4,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,9,9,"Efterår","Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",12.7,3,0,0,30,66,30,168,0.074,12.21,29,9.81,0.149,13.4,0.204,"No treatment","Shallow incorp.",14.9
1980,"Winter-spring","Broadcast","-","< 12 hours","None","Cattle","0030-1980","Shallow","Ikke behandlet gylle","Kvæg","Bredspredning","-","Vinter-forår","< 12 timer",NA,7.3,7.4,4,2.2,"Ikke behandlet gylle","Kvæg",0,12,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,11,3,"Vinter-forår",NA,10.0444444444444,3.13333333333333,1,0,30,66,30,168,0.074,12.21,30,22.3,0.338,22.7,0.344,"No treatment","Shallow incorp.",33.8
1980,"Winter-spring","Broadcast","-","> 12 hours","None","Cattle","0031-1980","Shallow","Ikke behandlet gylle","Kvæg","Bredspredning","-","Vinter-forår","> 12 timer",NA,7.3,7.4,4,2.2,"Ikke behandlet gylle","Kvæg",0,12,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,11,3,"Vinter-forår",NA,10.0444444444444,3.13333333333333,1,0,30,66,30,168,0.074,12.21,31,22.3,0.338,22.7,0.344,"No treatment","Shallow incorp.",33.8
1980,"Winter-spring","Broadcast","-/+","None","None","Cattle","0032-1980","None","Ikke behandlet gylle","Kvæg","Bredspredning","-/+","Vinter-forår",NA,NA,7.3,7.4,4,2.2,"Ikke behandlet gylle","Kvæg",0,NA,FALSE,FALSE,"None",0,NA,NA,0,NA,NA,0,11,3,"Vinter-forår",NA,10.0444444444444,3.13333333333333,1,0,30,66,30,168,0.074,12.21,32,28.2,0.427,23.1,0.349,"No treatment","No incorp.",42.7
1980,"Spring-summer","Broadcast","+","None","None","Cattle","0033-1980","None","Ikke behandlet gylle","Kvæg","Bredspredning","+","Forår-sommer",NA,NA,7.3,7.4,4,2.2,"Ikke behandlet gylle","Kvæg",0,NA,FALSE,FALSE,"Cereal and grass",15,NA,10,15,"Bredspredning","Forår-sommer",0,4,8,"Forår-sommer",NA,12.22,2.96,1,0,30,66,30,168,0.074,12.21,33,29.9,0.453,25,0.379,"No treatment","No incorp.",45.3
1980,"Late summer-autumn","Broadcast","+","None","None","Cattle","0034-1980","None","Ikke behandlet gylle","Kvæg","Bredspredning","+","Sensommer-efterår",NA,NA,7.3,7.4,4,2.2,"Ikke behandlet gylle","Kvæg",0,NA,FALSE,FALSE,"Grass",10,NA,10,0,"Bredspredning","Sensommer-efterår",0,7,9,"Sensommer-efterår","Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",14.3,2.96666666666667,1,0,30,66,30,168,0.074,12.21,34,31.4,0.476,26.9,0.408,"No treatment","No incorp.",47.6
1980,"Late summer-autumn","Broadcast","-","< 12 hours","None","Cattle","0035-1980","Shallow","Ikke behandlet gylle","Kvæg","Bredspredning","-","Sensommer-efterår","< 12 timer",NA,7.3,7.4,4,2.2,"Ikke behandlet gylle","Kvæg",0,12,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,7,9,"Sensommer-efterår","Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",14.3,2.96666666666667,1,0,30,66,30,168,0.074,12.21,35,25.8,0.391,26.8,0.406,"No treatment","Shallow incorp.",39.1
1980,"Late summer-autumn","Broadcast","-","> 12 hours","None","Cattle","0036-1980","Shallow","Ikke behandlet gylle","Kvæg","Bredspredning","-","Sensommer-efterår","> 12 timer",NA,7.3,7.4,4,2.2,"Ikke behandlet gylle","Kvæg",0,12,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,7,9,"Sensommer-efterår","Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",14.3,2.96666666666667,1,0,30,66,30,168,0.074,12.21,36,25.8,0.391,26.8,0.406,"No treatment","Shallow incorp.",39.1
1980,"Late summer-autumn","Broadcast","-","None","None","Cattle","0037-1980","None","Ikke behandlet gylle","Kvæg","Bredspredning","-","Sensommer-efterår",NA,NA,7.3,7.4,4,2.2,"Ikke behandlet gylle","Kvæg",0,NA,FALSE,FALSE,"None",0,NA,NA,0,NA,NA,0,7,9,"Sensommer-efterår","Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",14.3,2.96666666666667,1,0,30,66,30,168,0.074,12.21,37,31.4,0.476,26.9,0.408,"No treatment","No incorp.",47.6
1980,"March","Open slot injection","-","None","None","Pig","0038-1980","None","Ikke behandlet gylle","Svin","Nedfælder","-","Marts",NA,NA,3.2,7.6,3.8,2.7,"Ikke behandlet gylle","Svin",1,NA,FALSE,FALSE,"None",0,NA,NA,0,NA,NA,0,3,3,"Marts",NA,2.4,3.8,0,1,30,81,0,168,0.074,12.21,38,8.84,0.109,7.06,0.0872,"No treatment","No incorp.",10.9
1980,"April","Open slot injection","-","None","None","Pig","0039-1980","None","Ikke behandlet gylle","Svin","Nedfælder","-","April",NA,NA,3.2,7.6,3.8,2.7,"Ikke behandlet gylle","Svin",1,NA,FALSE,FALSE,"None",0,NA,NA,0,NA,NA,0,4,4,"April",NA,5.9,3.3,0,1,30,81,0,168,0.074,12.21,39,9.57,0.118,8.08,0.0998,"No treatment","No incorp.",11.8
1980,"March","Open slot injection","+","None","None","Pig","0040-1980","None","Ikke behandlet gylle","Svin","Nedfælder","+","Marts",NA,NA,3.2,7.6,3.8,2.7,"Ikke behandlet gylle","Svin",1,NA,FALSE,FALSE,"Grass",10,NA,10,0,"Nedfælder","Marts",0,3,3,"Marts",NA,2.4,3.8,0,1,30,81,0,168,0.074,12.21,40,8.84,0.109,7.06,0.0872,"No treatment","No incorp.",10.9
1980,"April","Open slot injection","+","None","None","Pig","0041-1980","None","Ikke behandlet gylle","Svin","Nedfælder","+","April",NA,NA,3.2,7.6,3.8,2.7,"Ikke behandlet gylle","Svin",1,NA,FALSE,FALSE,"Grass",10,NA,10,0,"Nedfælder","April",0,4,4,"April",NA,5.9,3.3,0,1,30,81,0,168,0.074,12.21,41,9.57,0.118,8.08,0.0998,"No treatment","No incorp.",11.8
1980,"Summer, grass","Open slot injection","+","None","None","Pig","0042-1980","None","Ikke behandlet gylle","Svin","Nedfælder","+","Sommer, græsnedfældning",NA,NA,3.2,7.6,3.8,2.7,"Ikke behandlet gylle","Svin",1,NA,FALSE,FALSE,"Grass",10,NA,10,0,"Nedfælder","Sommer, græsnedfældning",0,5,8,"Sommer, græsnedfældning",NA,13.8,2.875,0,1,30,81,0,168,0.074,12.21,42,11.4,0.141,10.9,0.134,"No treatment","No incorp.",14.1
1980,"Summer, before winter rapeseed","Open slot injection","-","None","None","Pig","0043-1980","None","Ikke behandlet gylle","Svin","Nedfælder","-","Sommer, før vinterraps",NA,NA,3.2,7.6,3.8,2.7,"Ikke behandlet gylle","Svin",1,NA,FALSE,FALSE,"None",0,NA,NA,0,NA,NA,0,7,8,"Sommer, før vinterraps",NA,15.1,2.95,0,1,30,81,0,168,0.074,12.21,43,11.8,0.145,11.4,0.141,"No treatment","No incorp.",14.5
1980,"Autumn","Open slot injection","+","None","None","Pig","0044-1980","None","Ikke behandlet gylle","Svin","Nedfælder","+","Efterår",NA,NA,3.2,7.6,3.8,2.7,"Ikke behandlet gylle","Svin",1,NA,FALSE,FALSE,"Grass",10,NA,10,0,"Nedfælder","Efterår",0,9,9,"Efterår","Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",12.7,3,0,1,30,81,0,168,0.074,12.21,44,11.2,0.138,10.5,0.129,"No treatment","No incorp.",13.8
1980,"Autumn","Open slot injection","-","None","None","Pig","0045-1980","None","Ikke behandlet gylle","Svin","Nedfælder","-","Efterår",NA,NA,3.2,7.6,3.8,2.7,"Ikke behandlet gylle","Svin",1,NA,FALSE,FALSE,"None",0,NA,NA,0,NA,NA,0,9,9,"Efterår","Tavs:  it’s not allowed to apply liquid animal manure to soil after 1/10",12.7,3,0,1,30,81,0,168,0.074,12.21,45,11.2,0.138,10.5,0.129,"No treatment","No incorp.",13.8
1980,"March","Trailing hose","-","24.0","None","Pig","0046-1980","Shallow","Ikke behandlet gylle","Svin","Slæbeslanger","-","Marts","24.0",NA,3.2,7.6,3.8,2.7,"Ikke behandlet gylle","Svin",1,24,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,3,3,"Marts",NA,2.4,3.8,0,0,30,81,30,168,0.074,12.21,46,7.72,0.0954,10.7,0.132,"No treatment","Shallow incorp.",9.54
1980,"March","Trailing hose","-","12.0","None","Pig","0047-1980","Shallow","Ikke behandlet gylle","Svin","Slæbeslanger","-","Marts","12.0",NA,3.2,7.6,3.8,2.7,"Ikke behandlet gylle","Svin",1,12,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,3,3,"Marts",NA,2.4,3.8,0,0,30,81,30,168,0.074,12.21,47,6.62,0.0818,10.5,0.129,"No treatment","Shallow incorp.",8.18
1980,"March","Trailing hose","-","6.0","None","Pig","0048-1980","Shallow","Ikke behandlet gylle","Svin","Slæbeslanger","-","Marts","6.0",NA,3.2,7.6,3.8,2.7,"Ikke behandlet gylle","Svin",1,6,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,3,3,"Marts",NA,2.4,3.8,0,0,30,81,30,168,0.074,12.21,48,5.87,0.0725,10.1,0.125,"No treatment","Shallow incorp.",7.25
1980,"March","Trailing hose","-","4.0","None","Pig","0049-1980","Shallow","Ikke behandlet gylle","Svin","Slæbeslanger","-","Marts","4.0",NA,3.2,7.6,3.8,2.7,"Ikke behandlet gylle","Svin",1,4,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,3,3,"Marts",NA,2.4,3.8,0,0,30,81,30,168,0.074,12.21,49,5.56,0.0686,9.86,0.122,"No treatment","Shallow incorp.",6.86
1980,"April","Trailing hose","-","24.0","None","Pig","0050-1980","Shallow","Ikke behandlet gylle","Svin","Slæbeslanger","-","April","24.0",NA,3.2,7.6,3.8,2.7,"Ikke behandlet gylle","Svin",1,24,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,4,4,"April",NA,5.9,3.3,0,0,30,81,30,168,0.074,12.21,50,8.83,0.109,12.4,0.153,"No treatment","Shallow incorp.",10.9
1980,"April","Trailing hose","-","12.0","None","Pig","0051-1980","Shallow","Ikke behandlet gylle","Svin","Slæbeslanger","-","April","12.0",NA,3.2,7.6,3.8,2.7,"Ikke behandlet gylle","Svin",1,12,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,4,4,"April",NA,5.9,3.3,0,0,30,81,30,168,0.074,12.21,51,7.65,0.0945,12.2,0.15,"No treatment","Shallow incorp.",9.45
1980,"April","Trailing hose","-","6.0","None","Pig","0052-1980","Shallow","Ikke behandlet gylle","Svin","Slæbeslanger","-","April","6.0",NA,3.2,7.6,3.8,2.7,"Ikke behandlet gylle","Svin",1,6,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,4,4,"April",NA,5.9,3.3,0,0,30,81,30,168,0.074,12.21,52,6.77,0.0835,11.7,0.145,"No treatment","Shallow incorp.",8.35
1980,"April","Trailing hose","-","4.0","None","Pig","0053-1980","Shallow","Ikke behandlet gylle","Svin","Slæbeslanger","-","April","4.0",NA,3.2,7.6,3.8,2.7,"Ikke behandlet gylle","Svin",1,4,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,4,4,"April",NA,5.9,3.3,0,0,30,81,30,168,0.074,12.21,53,6.37,0.0786,11.4,0.141,"No treatment","Shallow incorp.",7.86
1980,"March","Trailing hose","+","None","None","Pig","0054-1980","None","Ikke behandlet gylle","Svin","Slæbeslanger","+","Marts",NA,NA,3.2,7.6,3.8,2.7,"Ikke behandlet gylle","Svin",1,NA,FALSE,FALSE,"Winter cereal",15,NA,0,15,"Slæbeslanger","Marts",15,3,3,"Marts",NA,2.4,3.8,0,0,30,81,30,168,0.074,12.21,54,15.9,0.196,10.7,0.132,"No treatment","No incorp.",19.6
1980,"April","Trailing hose","+","None","None","Pig","0055-1980","None","Ikke behandlet gylle","Svin","Slæbeslanger","+","April",NA,NA,3.2,7.6,3.8,2.7,"Ikke behandlet gylle","Svin",1,NA,FALSE,FALSE,"Winter cereal",25,NA,0,25,"Slæbeslanger","April",25,4,4,"April",NA,5.9,3.3,0,0,30,81,30,168,0.074,12.21,55,17.1,0.211,12.4,0.154,"No treatment","No incorp.",21.1
1980,"May","Trailing hose","+","None","None","Pig","0056-1980","None","Ikke behandlet gylle","Svin","Slæbeslanger","+","Maj",NA,NA,3.2,7.6,3.8,2.7,"Ikke behandlet gylle","Svin",1,NA,FALSE,FALSE,"Spring cereal",15,NA,0,15,"Slæbeslanger","Maj",15,5,5,"Maj",NA,11.1,3.2,0,0,30,81,30,168,0.074,12.21,56,20,0.247,15.5,0.191,"No treatment","No incorp.",24.7
1980,"Summer","Trailing hose","+","None","None","Pig","0057-1980","None","Ikke behandlet gylle","Svin","Slæbeslanger","+","Sommer",NA,NA,3.2,7.6,3.8,2.7,"Ikke behandlet gylle","Svin",1,NA,FALSE,FALSE,"Grass",10,"not relevant - except field acidification to grass",10,0,"Slæbeslanger","Sommer",0,6,8,"Sommer",NA,14.7,2.76666666666667,0,0,30,81,30,168,0.074,12.21,57,22.1,0.273,17.6,0.218,"No treatment","No incorp.",27.3
1980,"Summer","Trailing hose","-","24.0","None","Pig","0058-1980","Shallow","Ikke behandlet gylle","Svin","Slæbeslanger","-","Sommer","24.0",NA,3.2,7.6,3.8,2.7,"Ikke behandlet gylle","Svin",1,24,FALSE,TRUE,"None",0,NA,NA,0,NA,NA,0,6,8,"Sommer",NA,14.7,2.76666666666667,0,0,30,81,30,168,0.074,12.21,58,12,0.148,17.6,0.218,"No treatment","Shallow incorp.",14.8
